Asset_ID,Category,Manufacturer,Model,Location,Status,Purchase_Date,Warranty_Expiry,Department,Owner_Name,Cost_INR
AST-5139,Server,Dell,Server-Model-515,Cloud AWS,Active,2026-01-07,2029-06-13,IT,Employee-3294,240
AST-5140,Server,Lenovo,Server-Model-735,Branch Office 1,Under Maintenance,2023-01-13,2030-11-15,Sales,Employee-1000,3003
AST-5141,Server,Lenovo,Server-Model-674,Cloud AWS,Under Maintenance,2024-03-11,2027-07-27,Operations,Employee-1078,1034
AST-5142,Server,Lenovo,Server-Model-169,Branch Office 1,Decommissioned,2024-07-26,2029-10-28,Support,Employee-4219,2234
AST-5143,Server,HP,Server-Model-223,Data Center,Under Maintenance,2022-06-20,2028-10-20,Marketing,Employee-2219,460
AST-5144,Server,Lenovo,Server-Model-995,On-Prem,Active,2023-02-10,2028-06-30,Support,Employee-205,649
AST-5145,Server,Oracle,Server-Model-705,On-Prem,Decommissioned,2021-07-18,2029-06-03,Marketing,Employee-3652,992
AST-5146,Server,Oracle,Server-Model-536,On-Prem,Inactive,2023-10-19,2029-08-16,Operations,Employee-3526,2987
AST-5147,Server,HP,Server-Model-749,Cloud AWS,Inactive,2021-03-25,2030-12-03,HR,Employee-1830,2537
AST-5148,Server,Oracle,Server-Model-860,Branch Office 1,Active,2025-11-09,2027-05-02,HR,Employee-3916,1055
AST-5149,Server,HP,Server-Model-473,Data Center,Decommissioned,2023-11-11,2030-02-12,Operations,Employee-4344,1801
AST-5150,Server,HP,Server-Model-212,Cloud,Inactive,2022-12-15,2028-09-03,Sales,Employee-1150,3435
AST-5151,Server,IBM,Server-Model-621,Cloud AWS,Under Maintenance,2024-10-07,2031-01-23,Sales,Employee-3599,3932
AST-5152,Server,Dell,Server-Model-447,Data Center,Active,2021-07-31,2029-06-12,Marketing,Employee-3870,871
AST-5153,Server,Dell,Server-Model-527,Branch Office 2,Active,2025-08-02,2027-06-18,Finance,Employee-3444,2084
AST-5154,Server,IBM,Server-Model-534,On-Prem,Inactive,2023-04-07,2029-03-06,Support,Employee-946,411
AST-5155,Server,Oracle,Server-Model-748,Branch Office 1,Inactive,2025-08-29,2029-02-24,Support,Employee-3215,3081
AST-5156,Server,IBM,Server-Model-461,On-Prem,Inactive,2022-06-28,2029-12-31,Finance,Employee-4318,4637
AST-5157,Server,Lenovo,Server-Model-888,Cloud,Active,2023-06-05,2030-07-28,Finance,Employee-312,323
AST-5158,Server,Oracle,Server-Model-204,Branch Office 2,Inactive,2024-01-21,2030-04-01,IT,Employee-2916,4039
AST-5159,Server,Lenovo,Server-Model-841,Cloud,Under Maintenance,2023-06-29,2028-08-17,Sales,Employee-1312,3919
AST-5160,Server,Oracle,Server-Model-545,On-Prem,Decommissioned,2023-06-05,2031-01-08,HR,Employee-3004,447
AST-5161,Server,IBM,Server-Model-868,Cloud AWS,Active,2024-01-07,2031-01-24,Support,Employee-515,4271
AST-5162,Server,HP,Server-Model-209,On-Prem,Active,2025-05-17,2029-08-31,Support,Employee-2482,4493
AST-5163,Server,Lenovo,Server-Model-600,Branch Office 1,Active,2025-10-24,2029-09-29,HR,Employee-802,4776
AST-5164,Server,Lenovo,Server-Model-364,Cloud,Active,2025-07-21,2029-11-25,Support,Employee-3471,4205
AST-5165,Server,Dell,Server-Model-962,Cloud AWS,Active,2022-11-10,2030-01-06,Marketing,Employee-1460,2917
AST-5166,Server,IBM,Server-Model-224,Cloud AWS,Under Maintenance,2022-04-28,2030-06-04,Support,Employee-4832,2200
AST-5167,Server,Oracle,Server-Model-403,On-Prem,Inactive,2025-05-21,2030-09-21,Finance,Employee-862,1191
AST-5168,Server,Lenovo,Server-Model-724,On-Prem,Active,2022-02-23,2030-03-01,Finance,Employee-2453,3492
AST-5169,Server,Oracle,Server-Model-262,Data Center,Active,2024-04-14,2028-06-28,Support,Employee-370,4570
AST-5170,Server,Oracle,Server-Model-913,Cloud,Decommissioned,2022-04-21,2028-05-26,Marketing,Employee-1322,1200
AST-5171,Server,Dell,Server-Model-797,Branch Office 1,Active,2023-07-26,2029-11-04,Finance,Employee-2430,3882
AST-5172,Server,Dell,Server-Model-885,Branch Office 2,Inactive,2023-03-22,2031-03-04,Finance,Employee-1073,494
AST-5173,Server,Oracle,Server-Model-237,Cloud AWS,Active,2021-09-11,2028-08-12,Sales,Employee-528,3379
AST-5174,Server,Dell,Server-Model-104,On-Prem,Decommissioned,2023-12-22,2029-07-14,Support,Employee-1287,3133
AST-5175,Server,Dell,Server-Model-693,Data Center,Decommissioned,2025-12-08,2029-05-02,Marketing,Employee-2297,2244
AST-5176,Server,IBM,Server-Model-450,Branch Office 2,Inactive,2021-10-24,2029-11-26,Operations,Employee-1527,1878
AST-5177,Server,IBM,Server-Model-346,Branch Office 1,Inactive,2022-04-09,2029-09-14,Operations,Employee-3539,3863
AST-5178,Server,Dell,Server-Model-364,Branch Office 1,Active,2021-12-18,2029-05-09,Finance,Employee-3761,2612
AST-5179,Server,HP,Server-Model-904,Cloud,Decommissioned,2022-04-16,2029-05-05,Marketing,Employee-4518,1490
AST-5180,Server,Oracle,Server-Model-224,Branch Office 1,Active,2021-09-21,2027-04-29,Sales,Employee-1719,2469
AST-5181,Server,Dell,Server-Model-103,Branch Office 2,Active,2021-10-26,2030-09-23,Sales,Employee-1153,2671
AST-5182,Server,IBM,Server-Model-902,On-Prem,Active,2021-03-13,2030-02-22,HR,Employee-4128,2515
AST-5183,Server,Dell,Server-Model-526,Branch Office 2,Under Maintenance,2022-10-17,2030-05-19,Sales,Employee-1420,923
AST-5184,Server,HP,Server-Model-563,Cloud AWS,Active,2024-12-30,2029-09-12,Operations,Employee-1953,2667
AST-5185,Server,Dell,Server-Model-434,On-Prem,Decommissioned,2024-06-24,2029-03-27,Operations,Employee-559,4127
AST-5186,Server,HP,Server-Model-136,On-Prem,Inactive,2024-06-18,2029-05-10,HR,Employee-776,3791
AST-5187,Server,IBM,Server-Model-944,Branch Office 1,Decommissioned,2024-07-23,2030-06-16,HR,Employee-4647,2908
AST-5188,Server,IBM,Server-Model-156,Branch Office 2,Under Maintenance,2023-11-07,2030-06-10,IT,Employee-717,3602
AST-5189,Server,HP,Server-Model-426,Cloud AWS,Inactive,2023-04-15,2030-12-24,IT,Employee-4772,481
AST-5190,Server,HP,Server-Model-642,Cloud,Inactive,2021-07-08,2027-06-03,Sales,Employee-1229,2299
AST-5191,Server,IBM,Server-Model-235,Cloud,Under Maintenance,2021-05-12,2027-11-15,Support,Employee-4760,1047
AST-5192,Server,Oracle,Server-Model-477,Cloud,Active,2022-05-03,2027-12-27,Sales,Employee-2726,4158
AST-5193,Server,HP,Server-Model-821,On-Prem,Inactive,2023-01-11,2031-02-24,Sales,Employee-4780,3719
AST-5194,Server,Oracle,Server-Model-379,Branch Office 1,Inactive,2022-07-29,2030-04-23,Marketing,Employee-4876,1568
AST-5195,Server,IBM,Server-Model-263,On-Prem,Active,2024-10-09,2027-08-15,HR,Employee-4039,4484
AST-5196,Server,HP,Server-Model-861,Data Center,Decommissioned,2024-12-13,2027-05-05,Operations,Employee-3094,4421
AST-5197,Server,Lenovo,Server-Model-177,Cloud AWS,Inactive,2025-06-22,2027-10-18,HR,Employee-3284,3166
AST-5198,Server,IBM,Server-Model-848,Branch Office 2,Under Maintenance,2022-05-06,2027-07-19,Support,Employee-978,3047
AST-5199,Server,Lenovo,Server-Model-710,Data Center,Under Maintenance,2025-11-07,2030-01-01,Sales,Employee-4250,439
AST-5200,Server,Dell,Server-Model-878,Data Center,Inactive,2023-07-04,2028-08-11,Finance,Employee-4535,3423
AST-5201,Server,Dell,Server-Model-664,Cloud,Inactive,2022-05-19,2028-03-08,Support,Employee-3628,3476
AST-5202,Server,HP,Server-Model-711,On-Prem,Under Maintenance,2023-09-16,2030-07-06,Marketing,Employee-1741,3830
AST-5203,Server,HP,Server-Model-433,Branch Office 2,Inactive,2025-04-27,2030-08-30,Marketing,Employee-3839,4431
AST-5204,Server,Lenovo,Server-Model-233,Data Center,Active,2022-07-29,2028-08-11,IT,Employee-4354,3866
AST-5205,Server,Lenovo,Server-Model-742,On-Prem,Active,2023-12-30,2029-10-28,HR,Employee-2856,3453
AST-5206,Server,Lenovo,Server-Model-434,Branch Office 2,Decommissioned,2024-05-03,2028-06-25,IT,Employee-3500,262
AST-5207,Server,Dell,Server-Model-463,Cloud,Active,2021-10-13,2030-11-17,IT,Employee-3791,2654
AST-5208,Server,IBM,Server-Model-185,Cloud AWS,Under Maintenance,2026-02-18,2029-05-07,HR,Employee-4603,4919
AST-5209,Server,IBM,Server-Model-578,Data Center,Inactive,2025-10-23,2029-12-27,IT,Employee-3420,717
AST-5210,Server,Dell,Server-Model-731,Data Center,Decommissioned,2024-10-17,2029-01-03,Support,Employee-2479,3180
AST-5211,Server,Dell,Server-Model-388,Cloud,Decommissioned,2022-05-06,2030-10-11,HR,Employee-171,4735
AST-5212,Server,IBM,Server-Model-109,Cloud AWS,Active,2025-05-15,2029-11-17,IT,Employee-4527,2179
AST-5213,Server,IBM,Server-Model-656,Cloud AWS,Decommissioned,2022-08-15,2028-11-16,Finance,Employee-598,900
AST-5214,Server,Lenovo,Server-Model-364,Branch Office 1,Active,2021-03-27,2029-12-02,Finance,Employee-1324,522
AST-5215,Server,Oracle,Server-Model-243,Cloud,Under Maintenance,2023-12-26,2028-01-05,Support,Employee-340,739
AST-5216,Server,IBM,Server-Model-424,Cloud AWS,Active,2022-07-30,2027-04-11,Support,Employee-4664,1562
AST-5217,Server,Dell,Server-Model-462,Data Center,Inactive,2021-03-23,2031-01-24,Support,Employee-1404,3464
AST-5218,Server,HP,Server-Model-549,Branch Office 1,Decommissioned,2023-11-11,2028-12-10,HR,Employee-4401,1805
AST-5219,Server,Oracle,Server-Model-220,On-Prem,Decommissioned,2025-04-29,2030-03-21,IT,Employee-1083,1143
AST-5220,Server,Lenovo,Server-Model-130,Branch Office 1,Decommissioned,2025-04-09,2031-02-21,Operations,Employee-3827,2309
AST-5221,Server,HP,Server-Model-922,Cloud AWS,Inactive,2021-04-10,2030-11-08,Finance,Employee-109,4453
AST-5222,Server,HP,Server-Model-974,Cloud AWS,Decommissioned,2023-12-05,2028-07-22,HR,Employee-326,1839
AST-5223,Server,Dell,Server-Model-720,Data Center,Inactive,2023-12-23,2030-11-09,IT,Employee-1406,1116
AST-5224,Server,Lenovo,Server-Model-304,Branch Office 2,Decommissioned,2024-06-23,2028-03-05,HR,Employee-2035,805
AST-5225,Server,Oracle,Server-Model-363,On-Prem,Decommissioned,2021-11-14,2030-05-01,Operations,Employee-3143,3558
AST-5226,Server,HP,Server-Model-757,Branch Office 2,Active,2023-12-15,2031-01-08,Marketing,Employee-3927,472
AST-5227,Server,Lenovo,Server-Model-793,On-Prem,Active,2021-11-03,2030-08-17,Support,Employee-290,1284
AST-5228,Server,Dell,Server-Model-117,Branch Office 1,Active,2023-06-08,2028-02-15,Operations,Employee-1452,4430
AST-5229,Server,Oracle,Server-Model-937,Cloud,Decommissioned,2023-12-28,2028-03-14,HR,Employee-1619,2394
AST-5230,Server,IBM,Server-Model-857,Branch Office 2,Decommissioned,2025-01-27,2027-03-27,Sales,Employee-4393,3071
AST-5231,Server,Dell,Server-Model-837,Branch Office 1,Decommissioned,2022-04-15,2027-11-16,Marketing,Employee-1645,4008
AST-5232,Server,Lenovo,Server-Model-548,Data Center,Under Maintenance,2022-10-18,2029-07-01,HR,Employee-3571,4827
AST-5233,Server,IBM,Server-Model-929,On-Prem,Under Maintenance,2023-04-21,2029-11-14,Finance,Employee-1505,209
AST-5234,Server,IBM,Server-Model-459,On-Prem,Decommissioned,2026-01-17,2030-04-23,Sales,Employee-3661,232
AST-5235,Server,Dell,Server-Model-990,Cloud,Inactive,2023-03-07,2029-10-29,Support,Employee-1427,576
AST-5236,Server,HP,Server-Model-900,Data Center,Under Maintenance,2021-06-22,2029-08-25,Sales,Employee-696,3880
AST-5237,Server,HP,Server-Model-845,Cloud AWS,Inactive,2024-09-14,2027-07-06,Finance,Employee-3032,596
AST-5238,Server,Lenovo,Server-Model-204,Cloud AWS,Under Maintenance,2022-02-13,2030-09-03,Support,Employee-2989,4164
AST-5239,Server,IBM,Server-Model-793,Branch Office 1,Active,2025-03-26,2027-10-01,Support,Employee-1858,2040
AST-5240,Server,HP,Server-Model-506,Branch Office 2,Active,2025-11-13,2029-10-22,IT,Employee-3678,3628
AST-5241,Server,Lenovo,Server-Model-130,Cloud,Active,2025-01-16,2030-01-01,IT,Employee-3420,3021
AST-5242,Server,IBM,Server-Model-646,Data Center,Decommissioned,2022-12-01,2030-08-28,Operations,Employee-1844,4075
AST-5243,Server,Dell,Server-Model-621,Data Center,Under Maintenance,2024-08-28,2028-04-24,Marketing,Employee-2192,4190
AST-5244,Server,Lenovo,Server-Model-533,Data Center,Active,2021-04-11,2029-08-15,Marketing,Employee-3914,500
AST-5245,Server,HP,Server-Model-569,Cloud,Active,2025-04-15,2030-01-12,Operations,Employee-3807,2001
AST-5246,Server,Oracle,Server-Model-128,On-Prem,Under Maintenance,2023-11-16,2029-09-11,Support,Employee-3656,4857
AST-5247,Server,HP,Server-Model-792,Data Center,Active,2022-07-29,2029-04-13,IT,Employee-1130,2003
AST-5248,Server,HP,Server-Model-457,Cloud,Inactive,2023-04-01,2028-08-19,Finance,Employee-93,1496
AST-5249,Server,Oracle,Server-Model-764,Cloud AWS,Inactive,2023-10-05,2030-03-08,Marketing,Employee-2173,1166
AST-5250,Server,Oracle,Server-Model-201,Branch Office 2,Decommissioned,2023-10-17,2028-03-02,Operations,Employee-2906,457
AST-5251,Server,IBM,Server-Model-906,On-Prem,Decommissioned,2024-01-06,2027-09-09,Finance,Employee-4269,824
AST-5252,Server,Lenovo,Server-Model-152,Branch Office 1,Inactive,2023-05-31,2030-07-22,Finance,Employee-2772,3480
AST-5253,Server,HP,Server-Model-861,Cloud AWS,Inactive,2025-12-13,2030-06-16,Operations,Employee-2740,346
AST-5254,Server,Oracle,Server-Model-412,Branch Office 1,Decommissioned,2022-02-24,2028-11-22,Support,Employee-2018,4019
AST-5255,Server,HP,Server-Model-367,Data Center,Decommissioned,2021-08-02,2029-12-06,Marketing,Employee-1263,3991
AST-5256,Server,Lenovo,Server-Model-175,Branch Office 2,Inactive,2024-12-08,2028-08-07,Sales,Employee-4296,1065
AST-5257,Server,HP,Server-Model-487,Branch Office 2,Decommissioned,2024-01-22,2028-03-20,Sales,Employee-2569,999
AST-5258,Server,HP,Server-Model-878,On-Prem,Inactive,2023-02-09,2029-07-22,Sales,Employee-988,1286
AST-5259,Server,Dell,Server-Model-106,On-Prem,Inactive,2022-08-27,2029-09-23,Operations,Employee-4113,3250
AST-5260,Server,Oracle,Server-Model-294,Data Center,Active,2023-01-06,2029-10-11,Finance,Employee-2937,2663
AST-5261,Server,IBM,Server-Model-352,On-Prem,Inactive,2024-09-04,2030-06-04,HR,Employee-3226,3398
AST-5262,Server,IBM,Server-Model-307,Branch Office 2,Decommissioned,2021-05-31,2029-05-14,Operations,Employee-40,3371
AST-5263,Server,Lenovo,Server-Model-253,On-Prem,Active,2024-06-19,2029-12-02,Finance,Employee-609,4360
AST-5264,Server,Dell,Server-Model-902,Cloud,Active,2022-01-26,2030-04-18,Support,Employee-4421,850
AST-5265,Server,HP,Server-Model-315,Cloud,Active,2022-03-06,2030-04-17,HR,Employee-3819,583
AST-5266,Server,HP,Server-Model-900,Data Center,Active,2023-07-01,2027-10-05,HR,Employee-1092,1688
AST-5267,Server,Dell,Server-Model-256,Data Center,Under Maintenance,2022-01-12,2030-07-08,Finance,Employee-1389,4563
AST-5268,Server,HP,Server-Model-606,Branch Office 1,Under Maintenance,2024-09-16,2027-07-31,Marketing,Employee-4141,3654
AST-5269,Server,Dell,Server-Model-715,Cloud AWS,Active,2022-08-29,2028-12-18,HR,Employee-3182,3466
AST-5270,Server,Lenovo,Server-Model-292,Branch Office 2,Under Maintenance,2021-03-21,2027-09-08,Finance,Employee-89,408
AST-5271,Server,Oracle,Server-Model-133,Branch Office 1,Under Maintenance,2021-10-17,2030-06-25,HR,Employee-1765,2151
AST-5272,Server,Oracle,Server-Model-138,Branch Office 1,Under Maintenance,2023-01-16,2028-04-22,IT,Employee-425,1139
AST-5273,Server,HP,Server-Model-894,On-Prem,Inactive,2021-06-18,2029-02-13,IT,Employee-3422,824
AST-5274,Server,Lenovo,Server-Model-650,Data Center,Inactive,2023-09-29,2030-01-28,Operations,Employee-1150,3521
AST-5275,Server,Lenovo,Server-Model-505,Branch Office 1,Decommissioned,2022-06-26,2029-03-10,HR,Employee-4959,3417
AST-5276,Server,Lenovo,Server-Model-360,Cloud AWS,Inactive,2024-01-07,2030-05-27,IT,Employee-3537,3220
AST-5277,Server,HP,Server-Model-103,Cloud,Under Maintenance,2022-01-17,2028-11-25,HR,Employee-1785,4164
AST-5278,Server,Oracle,Server-Model-117,Cloud AWS,Active,2022-04-11,2030-10-05,HR,Employee-3607,3870
AST-5279,Server,Dell,Server-Model-237,Branch Office 2,Inactive,2022-09-21,2029-01-12,HR,Employee-3456,2279
AST-5280,Server,Lenovo,Server-Model-690,Cloud AWS,Decommissioned,2022-06-01,2030-10-10,IT,Employee-1175,3148
AST-5281,Server,HP,Server-Model-534,Branch Office 1,Decommissioned,2024-07-27,2029-01-31,Operations,Employee-819,1028
AST-5282,Server,HP,Server-Model-946,Cloud AWS,Inactive,2024-10-20,2027-03-30,Support,Employee-268,1343
AST-5283,Server,Dell,Server-Model-612,On-Prem,Decommissioned,2022-10-15,2029-11-10,Support,Employee-4940,4935
AST-5284,Server,IBM,Server-Model-485,Branch Office 1,Active,2021-10-21,2027-09-23,Finance,Employee-4187,1714
AST-5285,Server,Oracle,Server-Model-425,Cloud AWS,Inactive,2024-06-23,2030-08-05,Support,Employee-2113,4113
AST-5286,Server,Lenovo,Server-Model-891,Cloud AWS,Decommissioned,2025-06-23,2027-08-03,Support,Employee-3422,1360
AST-5287,Server,HP,Server-Model-741,Data Center,Decommissioned,2024-09-10,2030-11-22,Support,Employee-4809,1848
AST-5288,Server,Dell,Server-Model-878,Branch Office 2,Active,2024-08-19,2029-04-02,HR,Employee-1333,313
AST-5289,Server,IBM,Server-Model-285,Data Center,Inactive,2023-10-25,2030-09-25,HR,Employee-2982,3110
AST-5290,Server,IBM,Server-Model-187,Branch Office 2,Active,2024-01-14,2030-04-24,HR,Employee-2837,1916
AST-5291,Server,Oracle,Server-Model-301,Cloud AWS,Decommissioned,2025-03-18,2028-11-22,Sales,Employee-2423,2249
AST-5292,Server,IBM,Server-Model-967,On-Prem,Active,2024-01-06,2027-06-08,Finance,Employee-200,2438
AST-5293,Server,IBM,Server-Model-318,Cloud AWS,Inactive,2023-02-26,2028-03-02,Support,Employee-1874,2588
AST-5294,Server,Oracle,Server-Model-879,Branch Office 2,Active,2024-02-10,2031-02-16,Marketing,Employee-2850,300
AST-5295,Server,IBM,Server-Model-673,Cloud AWS,Decommissioned,2024-06-01,2027-12-06,Sales,Employee-3872,3665
AST-5296,Server,IBM,Server-Model-351,Cloud,Under Maintenance,2024-04-15,2030-09-22,Sales,Employee-1310,1411
AST-5297,Server,HP,Server-Model-819,Cloud,Inactive,2024-06-13,2029-11-18,Support,Employee-674,4430
AST-5298,Server,Dell,Server-Model-554,Branch Office 1,Inactive,2025-11-03,2027-09-12,Support,Employee-130,4583
AST-5299,Server,Oracle,Server-Model-233,Cloud AWS,Inactive,2023-11-30,2028-09-29,Sales,Employee-1533,4641
AST-5300,Server,Dell,Server-Model-783,Data Center,Under Maintenance,2022-06-29,2028-12-05,Finance,Employee-1011,1901
AST-5301,Server,Oracle,Server-Model-795,Cloud AWS,Decommissioned,2025-12-15,2027-03-21,Sales,Employee-1747,2922
AST-5302,Server,IBM,Server-Model-842,Cloud AWS,Decommissioned,2021-04-27,2029-04-04,HR,Employee-1675,3551
AST-5303,Server,Dell,Server-Model-329,Cloud AWS,Inactive,2025-02-24,2030-02-13,Marketing,Employee-639,1087
AST-5304,Server,Dell,Server-Model-883,Data Center,Under Maintenance,2024-06-26,2030-10-29,Marketing,Employee-738,897
AST-5305,Server,IBM,Server-Model-884,Data Center,Under Maintenance,2024-06-11,2030-10-11,Operations,Employee-4239,1830
AST-5306,Server,Dell,Server-Model-584,Branch Office 2,Active,2024-10-29,2028-10-11,Finance,Employee-4166,1247
AST-5307,Server,Lenovo,Server-Model-311,Branch Office 1,Active,2022-06-25,2028-01-31,Operations,Employee-3429,4757
AST-5308,Server,Lenovo,Server-Model-884,Cloud AWS,Under Maintenance,2021-11-09,2030-09-28,HR,Employee-2873,2310
AST-5309,Server,Dell,Server-Model-262,Data Center,Inactive,2022-03-23,2028-03-02,Marketing,Employee-3292,698
AST-5310,Server,Lenovo,Server-Model-757,Branch Office 1,Inactive,2025-06-19,2028-09-25,IT,Employee-314,1271
AST-5311,Server,HP,Server-Model-723,Cloud AWS,Decommissioned,2025-04-06,2030-08-23,Operations,Employee-223,638
AST-5312,Server,Oracle,Server-Model-290,Data Center,Inactive,2022-12-07,2030-03-24,Support,Employee-3843,1555
AST-5313,Server,Oracle,Server-Model-457,Data Center,Active,2024-11-20,2030-10-01,Support,Employee-2971,1689
AST-5314,Server,Oracle,Server-Model-828,Cloud AWS,Decommissioned,2024-07-01,2029-04-29,Support,Employee-4997,1483
AST-5315,Server,IBM,Server-Model-137,Data Center,Inactive,2023-03-04,2030-10-05,Finance,Employee-604,2254
AST-5316,Server,Dell,Server-Model-495,Branch Office 2,Decommissioned,2023-07-13,2030-05-18,Sales,Employee-3083,3897
AST-5317,Server,Dell,Server-Model-470,Branch Office 1,Inactive,2022-01-20,2028-11-03,Finance,Employee-4882,4781
AST-5318,Server,IBM,Server-Model-590,Branch Office 1,Under Maintenance,2026-01-24,2028-08-25,Marketing,Employee-4673,4937
AST-5319,Server,IBM,Server-Model-414,Data Center,Under Maintenance,2023-09-24,2030-06-28,Support,Employee-1918,2677
AST-5320,Server,Oracle,Server-Model-401,On-Prem,Active,2021-08-26,2031-02-13,IT,Employee-4110,437
AST-5321,Server,Oracle,Server-Model-809,Cloud AWS,Under Maintenance,2024-06-03,2028-09-09,Marketing,Employee-996,1147
AST-5322,Server,HP,Server-Model-331,Cloud,Decommissioned,2025-10-04,2030-09-04,Support,Employee-1561,2654
AST-5323,Server,Lenovo,Server-Model-929,Cloud,Inactive,2022-02-28,2027-12-11,HR,Employee-121,4997
AST-5324,Server,HP,Server-Model-541,Data Center,Decommissioned,2022-12-08,2027-12-05,Operations,Employee-3001,2272
